run_id,backend,stream,redis_id,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092728-0,2787662500,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,-1.4613541829775407,748618349,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092729-0,2789004400,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,-1.3900987884383924,749212144,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092730-0,2790101600,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,-0.989115412351636,752553672,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092731-0,2790623100,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,-0.955765297937964,752831590,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092731-1,2791558600,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,-0.6081867526392397,755728078,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092732-0,2792090200,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,-0.3363955376959393,757993004,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092732-1,2792589700,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,-0.31158692523486,758199743,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092733-0,2794280600,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.4644201119859548,764666467,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092733-1,2794951500,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.8920991910897675,768230459,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092734-0,2795648900,207c41be-4905-457d-af38-e356b67981de,3895060,0,1.7493693950198934,775374378,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092735-0,2796280800,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,-1.4613541829775407,748618349,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092736-0,2797393900,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,-1.3900987884383924,749212144,3895067:d593adb3-8980-46f6-b384-4a91f4ec01ba,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092736-1,2797875400,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,-0.989115412351636,752553672,3895107:b4bd630b-4e82-4f31-8947-17beb238dc5a,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092737-0,2798365400,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,-0.955765297937964,752831590,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
batch3_20260616_redis_single_s2sf12j2_n5_rep2,redis,sb:events:batch3_20260616_redis_single_s2sf12j2_n5_rep2,1781627092738-0,2798835200,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,-0.6081867526392397,755728078,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
