run_id,backend,topic,event_id,match_id,t_sim_seconds,t_cons_recv_ns,t_output_ns
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,2878988700,2878988900
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,207c41be-4905-457d-af38-e356b67981de,3895060,0,2880647300,2880647500
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,2881929300,2881929600
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,2883597700,2883597900
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,2885159600,2885159900
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,2886660400,2886660600
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,2888166800,2888167100
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,2889392300,2889392600
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,2890800800,2890801100
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,2892102200,2892102400
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,2893469900,2893470100
batch1_20260615_kafka_single_s2_n5_rep2,kafka,sb-events-batch1_20260615_kafka_single_s2_n5_rep2,fefef503-f3cc-4d41-9b3f-9ddc57b6a93b,3895060,0,2894973200,2894973400
