run_id,backend,topic,partition,offset,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,0,3694556400,207c41be-4905-457d-af38-e356b67981de,3895060,0,0.0,731134800,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,1,3694613400,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,0.0,731134800,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,2,3694637400,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,0.0,731134800,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,3,3694658900,9790a466-9c56-42aa-96aa-a9ad1a6f8811,3895052,0,0.0,731134800,3895052:9790a466-9c56-42aa-96aa-a9ad1a6f8811,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,4,3694679300,27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,3895121,0,0.0,731134800,3895121:27cf4ae2-0319-4fc6-9ace-9f960bb0e4e6,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,5,3694703800,4af6d17a-69ad-4bca-aece-f3be76c10138,3895134,0,0.0,731134800,3895134:4af6d17a-69ad-4bca-aece-f3be76c10138,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,6,3694724400,4ecb7ba2-122b-4bc6-846d-d2e3e2af4165,3895232,0,0.0,731134800,3895232:4ecb7ba2-122b-4bc6-846d-d2e3e2af4165,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,7,3694747600,c6762724-3ad0-4ed1-b232-7f32ac192ec6,3895052,0,0.0,731134800,3895052:c6762724-3ad0-4ed1-b232-7f32ac192ec6,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,8,3694765500,a40403c7-74d7-45e6-ba91-5ebd6c313d8e,3895067,0,0.0,731134800,3895067:a40403c7-74d7-45e6-ba91-5ebd6c313d8e,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,9,3694781400,92e52894-484a-48de-8051-469ea23d6aaa,3895121,0,0.0,731134800,3895121:92e52894-484a-48de-8051-469ea23d6aaa,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,10,3694797000,fae27a68-42f4-44cf-8fc0-8d4126407ae3,3895067,0,0.0,731134800,3895067:fae27a68-42f4-44cf-8fc0-8d4126407ae3,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,11,3694815800,e627413d-5de5-402a-9bb3-90c4cd3b65ec,3895074,0,0.0,731134800,3895074:e627413d-5de5-402a-9bb3-90c4cd3b65ec,1,False
batch2_20260615_kafka_cluster_s2full_n10_rep1,kafka,sb-events-batch2_20260615_kafka_cluster_s2full_n10_rep1,1,12,3694835400,a549d56e-c626-419f-9244-ad813ec8e559,3895107,0,0.0,731134800,3895107:a549d56e-c626-419f-9244-ad813ec8e559,1,False
